customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,clusters,RFM_Score,customer_profile
3190.0,Lizabeth,Carswell,Female,18.0,1985-02-05,,,Affluent Customer,N,No,15.0,0,8,Mid Value
3191.0,Bobbette,Amps,Female,29.0,1959-07-08,Director of Sales,Financial Services,Affluent Customer,N,Yes,12.0,0,3,High Value
3192.0,Illa,Klemenz,Female,37.0,1968-09-18,Payment Adjustment Coordinator,Financial Services,High Net Worth,N,Yes,16.0,0,10,Mid-Low Value
3193.0,Augusta,Henryson,Female,6.0,1978-07-04,Web Designer IV,Property,High Net Worth,N,No,7.0,0,6,High-Mid Value
3194.0,Hakeem,Bernardinelli,Male,38.0,1978-03-11,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,11.0,0,10,Mid-Low Value
3195.0,Vickie,West,Female,4.0,1981-03-30,Tax Accountant,Manufacturing,Mass Customer,N,No,18.0,0,6,High-Mid Value
3196.0,Teddi,Adcocks,Female,11.0,1977-08-04,Engineer IV,Health,Mass Customer,N,No,8.0,0,9,Mid-Low Value
3197.0,Stern,Ilyenko,Male,83.0,1976-02-18,Environmental Specialist,Health,High Net Worth,N,No,14.0,0,6,High-Mid Value
3198.0,Dur,Knappen,Male,66.0,1997-08-02,Media Manager III,Manufacturing,Mass Customer,N,Yes,1.0,0,10,Mid-Low Value
3199.0,Florry,Neasam,Female,98.0,1969-08-31,Product Engineer,,Mass Customer,N,Yes,15.0,0,3,High Value
3200.0,Marna,,Female,51.0,1995-11-03,Environmental Tech,Manufacturing,Mass Customer,N,No,1.0,0,8,Mid Value
3201.0,Zed,Blanckley,Male,61.0,2000-03-31,Assistant Professor,Financial Services,Mass Customer,N,Yes,1.0,0,6,High-Mid Value
3202.0,Garry,Gadson,Male,74.0,1994-09-10,Office Assistant IV,Financial Services,Mass Customer,N,Yes,2.0,1,4,High Value
3203.0,Swen,Merioth,Male,25.0,1985-02-05,GIS Technical Architect,,Affluent Customer,N,Yes,7.0,1,8,Mid Value
3204.0,Ibby,Beedon,Female,51.0,1994-11-26,Media Manager III,Health,Mass Customer,N,Yes,4.0,1,6,High-Mid Value
3205.0,Egan,Flockhart,Male,35.0,1959-04-20,Account Executive,,Mass Customer,N,No,20.0,1,11,Low Value
3206.0,Elbertine,Trewin,Female,32.0,1995-03-23,Financial Advisor,Financial Services,Mass Customer,N,No,1.0,0,10,Mid-Low Value
3207.0,Anica,Halfhyde,Female,46.0,1987-08-29,,,Mass Customer,N,No,21.0,0,10,Mid-Low Value
3208.0,Jeanne,O'Meara,Female,53.0,1967-02-06,VP Marketing,,High Net Worth,N,No,15.0,0,9,Mid-Low Value
3209.0,Clarie,Markushkin,Female,10.0,1964-03-28,Civil Engineer,Manufacturing,Affluent Customer,N,No,15.0,0,8,Mid Value
3210.0,Stella,Abreheart,Female,80.0,1988-02-01,Junior Executive,Manufacturing,Mass Customer,N,No,1.0,0,9,Mid-Low Value
3211.0,Betsy,Cosh,Female,52.0,1993-06-12,Automation Specialist II,Health,High Net Worth,N,Yes,7.0,0,8,Mid Value
3212.0,Corella,Bartomeu,Female,62.0,1981-01-15,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,13.0,0,7,High-Mid Value
3213.0,Marcile,Vasiliev,Female,27.0,1971-09-26,,Telecommunications,Affluent Customer,N,Yes,16.0,0,11,Low Value
3214.0,Cindelyn,Balas,Female,2.0,1993-01-21,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,0,7,High-Mid Value
3215.0,Wolfgang,Raffles,Male,14.0,1976-09-28,General Manager,,Mass Customer,N,Yes,7.0,0,6,High-Mid Value
3216.0,Edgar,Ordish,Male,59.0,1998-05-08,Database Administrator III,Manufacturing,Mass Customer,N,Yes,1.0,0,9,Mid-Low Value
3217.0,Lorena,Titterrell,Female,95.0,1968-03-12,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,8.0,0,4,High Value
3218.0,Conny,Starbeck,Female,38.0,1976-02-12,Information Systems Manager,Argiculture,Mass Customer,N,Yes,22.0,0,9,Mid-Low Value
3219.0,Denyse,Scutts,Female,94.0,1998-01-06,Web Developer III,Financial Services,Mass Customer,N,No,3.0,0,7,High-Mid Value
3220.0,Hunt,Linn,Male,53.0,1972-07-26,Research Assistant IV,Manufacturing,Affluent Customer,N,No,11.0,0,6,High-Mid Value
3221.0,Brigid,Quigley,Female,59.0,1959-09-25,Internal Auditor,Property,High Net Worth,N,Yes,11.0,0,7,High-Mid Value
3224.0,Darell,Mulqueeny,Female,67.0,1996-03-12,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3.0,0,6,High-Mid Value
3225.0,Durante,Reddan,Male,19.0,1980-06-19,Chief Design Engineer,Health,Mass Customer,N,Yes,4.0,0,3,High Value
3226.0,Andi,Whittet,Female,43.0,1973-03-29,,Entertainment,Affluent Customer,N,No,11.0,0,7,High-Mid Value
3227.0,Costa,Sharpin,Male,37.0,1995-12-06,,Manufacturing,Affluent Customer,N,No,2.0,2,5,High-Mid Value
3228.0,Margette,Donaghie,Female,36.0,1964-08-16,Social Worker,Health,Mass Customer,N,No,13.0,2,5,High-Mid Value
3230.0,Calida,Clardge,Female,31.0,1970-02-14,Executive Secretary,Financial Services,Mass Customer,N,No,12.0,2,9,Mid-Low Value
3231.0,Cazzie,Gravell,Male,84.0,1976-05-29,,,Affluent Customer,N,Yes,16.0,2,4,High Value
3232.0,Rose,Milsom,Female,7.0,1993-10-10,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,9.0,2,5,High-Mid Value
3233.0,Xever,Feeley,Male,7.0,1959-01-06,Tax Accountant,Financial Services,Mass Customer,N,Yes,17.0,2,9,Mid-Low Value
3234.0,Mata,Hoggan,Male,35.0,1987-04-15,Safety Technician II,Manufacturing,Mass Customer,N,Yes,19.0,2,9,Mid-Low Value
3235.0,Leif,Woolfall,Male,88.0,1965-05-15,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,12.0,0,10,Mid-Low Value
3237.0,Astrid,Sumnall,Female,94.0,1964-08-15,Assistant Manager,Manufacturing,Mass Customer,N,No,13.0,0,10,Mid-Low Value
3238.0,Sauveur,Edmands,Male,23.0,1977-07-20,Executive Secretary,Retail,Mass Customer,N,No,14.0,0,9,Mid-Low Value
3239.0,Wendi,Hew,Female,15.0,1971-12-06,Staff Scientist,Health,High Net Worth,N,No,5.0,0,8,Mid Value
3240.0,Ryon,Elsay,Male,90.0,1976-09-04,Chief Design Engineer,,Mass Customer,N,Yes,6.0,0,7,High-Mid Value
3241.0,Milt,Erett,Male,34.0,1979-10-29,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,16.0,0,6,High-Mid Value
3242.0,Lib,Schohier,Female,4.0,1958-03-07,General Manager,Manufacturing,Affluent Customer,N,Yes,14.0,0,8,Mid Value
3243.0,Tim,Besset,Male,24.0,1973-05-19,Media Manager I,Health,Mass Customer,N,No,7.0,0,12,Low Value
3244.0,Rosene,Bullar,Female,24.0,1959-05-08,Systems Administrator I,Financial Services,Mass Customer,N,No,13.0,0,10,Mid-Low Value
3245.0,Wainwright,Succamore,Male,86.0,1959-03-27,Graphic Designer,IT,High Net Worth,N,No,7.0,0,10,Mid-Low Value
3246.0,Norene,Merle,Female,73.0,1968-05-20,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,4.0,0,12,Low Value
3247.0,Bellanca,Raymond,Female,0.0,1985-04-09,Structural Engineer,Manufacturing,Mass Customer,N,Yes,5.0,2,7,High-Mid Value
3248.0,Alastair,Van der Beken,Male,32.0,1957-05-15,Programmer Analyst II,,Affluent Customer,N,No,5.0,2,11,Low Value
3249.0,Cortney,Leet,Female,46.0,1981-08-23,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,14.0,2,4,High Value
3250.0,Hussein,Ticic,Male,27.0,1992-04-16,,Argiculture,High Net Worth,N,Yes,4.0,2,11,Low Value
3251.0,Cammie,Edridge,Female,95.0,1976-08-27,Safety Technician II,Financial Services,High Net Worth,N,Yes,8.0,2,4,High Value
3252.0,Alexia,McTerrelly,Female,59.0,1987-06-15,GIS Technical Architect,,High Net Worth,N,Yes,14.0,2,6,High-Mid Value
3253.0,Bernadine,Shakeshaft,Female,42.0,1990-02-10,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0,0,7,High-Mid Value
3254.0,Lissy,Paliser,Female,8.0,2001-05-22,Human Resources Assistant I,Financial Services,Mass Customer,N,No,1.0,0,10,Mid-Low Value
3256.0,Collen,Kew,Female,76.0,1986-02-06,Professor,Financial Services,Affluent Customer,N,No,6.0,0,3,High Value
3257.0,Travis,Hulatt,Male,64.0,1980-05-07,Senior Editor,,Mass Customer,N,Yes,10.0,0,8,Mid Value
3258.0,Hettie,Godden,Female,77.0,1978-12-10,Sales Representative,Retail,Mass Customer,N,Yes,18.0,0,4,High Value
3259.0,Rabi,,Male,74.0,1953-11-04,Quality Control Specialist,,High Net Worth,N,No,10.0,0,7,High-Mid Value
3260.0,Kelsy,Rao,Female,6.0,1979-05-30,Research Associate,Telecommunications,High Net Worth,N,No,11.0,0,12,Low Value
3261.0,Benedicto,Blumire,Male,6.0,1975-01-30,,Property,Mass Customer,N,Yes,5.0,0,7,High-Mid Value
3262.0,Maynord,L'Episcopi,Male,65.0,1959-10-14,Product Engineer,Entertainment,Mass Customer,N,No,12.0,0,5,High-Mid Value
3263.0,Quentin,Forte,Female,37.0,1981-08-21,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,5.0,0,8,Mid Value
3264.0,Garret,Higginbottam,Male,88.0,1978-08-19,,Financial Services,Mass Customer,N,Yes,17.0,0,5,High-Mid Value
3265.0,Isaak,Higounet,Male,64.0,1967-06-02,Clinical Specialist,Health,High Net Worth,N,No,11.0,0,10,Mid-Low Value
3266.0,Lambert,Edser,Male,68.0,1995-05-21,Account Representative III,,Mass Customer,N,Yes,5.0,0,9,Mid-Low Value
3267.0,Gerri,Prott,Male,20.0,1987-05-30,,Property,High Net Worth,N,Yes,9.0,0,9,Mid-Low Value
3268.0,Estelle,Sam,Female,93.0,1986-05-31,General Manager,Manufacturing,Mass Customer,N,No,20.0,0,9,Mid-Low Value
3269.0,Kalvin,Paskin,Male,96.0,1994-12-01,GIS Technical Architect,,Mass Customer,N,No,1.0,0,10,Mid-Low Value
3270.0,Tracey,Redsull,Male,47.0,1957-04-12,Administrative Officer,Financial Services,Mass Customer,N,Yes,5.0,0,12,Low Value
3271.0,Daisi,Philip,Female,21.0,1986-04-18,Chief Design Engineer,Property,High Net Worth,N,Yes,16.0,0,11,Low Value
3272.0,Bar,Frankcom,Male,75.0,1993-06-04,Payment Adjustment Coordinator,,Affluent Customer,N,No,9.0,0,10,Mid-Low Value
3273.0,Darline,Alpes,Female,72.0,1978-05-17,General Manager,Entertainment,Mass Customer,N,No,11.0,0,5,High-Mid Value
3274.0,Tory,Dosdell,Female,44.0,1973-04-26,,Financial Services,Mass Customer,N,Yes,18.0,2,8,Mid Value
3275.0,Lela,Carrell,Female,24.0,1975-10-22,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,6.0,2,7,High-Mid Value
3276.0,Goddart,Pavelin,Male,10.0,1979-04-18,Legal Assistant,,High Net Worth,N,No,3.0,2,10,Mid-Low Value
3277.0,Demetris,Shapcote,Male,92.0,1962-04-20,Computer Systems Analyst I,,Affluent Customer,N,No,10.0,2,7,High-Mid Value
3278.0,Marcel,Eddolls,Male,66.0,1982-06-22,VP Product Management,Financial Services,Affluent Customer,N,No,9.0,2,9,Mid-Low Value
3279.0,Morgun,Razoux,Male,55.0,1959-02-18,Staff Scientist,Financial Services,Mass Customer,N,No,14.0,2,10,Mid-Low Value
3280.0,Micki,McNamara,Female,49.0,1987-05-02,General Manager,Financial Services,Mass Customer,N,Yes,21.0,2,7,High-Mid Value
3281.0,Peg,Cliff,Female,67.0,1998-02-22,Administrative Assistant III,,Mass Customer,N,No,4.0,2,8,Mid Value
3282.0,Helga,Nuzzi,Female,8.0,1959-04-24,Clinical Specialist,Health,High Net Worth,N,No,13.0,2,9,Mid-Low Value
3283.0,Rowe,Barbary,Female,46.0,1979-01-15,Administrative Officer,Property,Mass Customer,N,Yes,6.0,2,6,High-Mid Value
3284.0,Jorrie,Cerman,Female,98.0,1991-08-28,Chief Design Engineer,Retail,Affluent Customer,N,No,2.0,2,8,Mid Value
3285.0,Mendie,Teresi,Male,51.0,1986-12-30,Recruiter,Health,Affluent Customer,N,Yes,9.0,2,7,High-Mid Value
3286.0,Kent,Hatter,Male,23.0,1961-06-02,Assistant Media Planner,Entertainment,Mass Customer,N,No,20.0,2,3,High Value
3287.0,Marys,Vazquez,Female,30.0,1986-01-06,Account Executive,,Affluent Customer,N,Yes,4.0,2,8,Mid Value
3289.0,Frederico,Spearman,Male,43.0,1978-01-04,Assistant Manager,Property,Mass Customer,N,No,12.0,2,9,Mid-Low Value
3290.0,Brandyn,Gain,Male,22.0,1962-09-18,,Manufacturing,High Net Worth,N,Yes,18.0,1,3,High Value
3291.0,Cindy,Eakin,Female,33.0,1956-01-21,Staff Accountant II,Manufacturing,Mass Customer,N,No,13.0,1,10,Mid-Low Value
3292.0,Hamlen,Slograve,Male,71.0,1973-04-09,Web Designer I,Retail,Affluent Customer,N,Yes,3.0,1,10,Mid-Low Value
3293.0,Peg,Woodstock,Female,98.0,1986-01-22,Automation Specialist IV,,High Net Worth,N,No,17.0,0,4,High Value
3294.0,Juditha,Leidl,Female,90.0,1986-06-26,Director of Sales,Manufacturing,Affluent Customer,N,No,6.0,0,8,Mid Value
3295.0,Cleavland,Karchowski,Male,14.0,1964-05-26,Human Resources Assistant III,Retail,High Net Worth,N,Yes,9.0,0,5,High-Mid Value
3296.0,Leontyne,Jackett,Female,78.0,1974-11-11,Quality Engineer,Financial Services,Affluent Customer,N,Yes,17.0,0,8,Mid Value
3297.0,Addy,Moukes,Male,39.0,1975-04-26,Product Engineer,Manufacturing,Mass Customer,N,No,13.0,0,11,Low Value
3299.0,Sybille,Ballsdon,Female,27.0,1980-04-10,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,12.0,2,8,Mid Value
3300.0,Quintus,Gouldthorpe,Male,47.0,1961-05-22,Executive Secretary,Retail,Mass Customer,N,No,14.0,2,4,High Value
3301.0,Guntar,O'Halloran,Male,5.0,1987-03-21,Associate Professor,,Mass Customer,N,Yes,6.0,2,10,Mid-Low Value
3302.0,Faulkner,McKiernan,Male,17.0,1956-10-30,Compensation Analyst,Financial Services,Affluent Customer,N,No,19.0,2,6,High-Mid Value
3303.0,Ced,Cuell,Male,51.0,1967-02-02,Structural Engineer,Telecommunications,Affluent Customer,N,Yes,11.0,2,7,High-Mid Value
3304.0,Tymothy,Rodder,Male,43.0,1981-01-19,,,Mass Customer,N,No,12.0,2,9,Mid-Low Value
3305.0,Neddy,La Grange,Male,25.0,1977-02-16,Senior Developer,Health,Mass Customer,N,Yes,11.0,2,11,Low Value
3306.0,Iggy,Whorton,Male,50.0,1991-05-17,Compensation Analyst,Financial Services,Mass Customer,N,No,7.0,2,7,High-Mid Value
3307.0,Portia,Thirlwall,Female,96.0,1978-09-02,Analyst Programmer,Health,High Net Worth,N,No,14.0,2,8,Mid Value
3308.0,Daffi,Idale,Female,5.0,1979-05-20,Cost Accountant,Financial Services,Mass Customer,N,Yes,14.0,2,8,Mid Value
3309.0,Christie,Bremeyer,Male,34.0,1974-12-14,Senior Sales Associate,,High Net Worth,N,Yes,3.0,2,10,Mid-Low Value
3310.0,Bethany,Jarrell,Female,83.0,1961-10-29,VP Marketing,Property,Affluent Customer,N,Yes,12.0,2,7,High-Mid Value
3311.0,Clary,Bennitt,Female,57.0,1979-12-21,Civil Engineer,Manufacturing,Mass Customer,N,Yes,8.0,2,10,Mid-Low Value
3313.0,Kori,Antoshin,Female,10.0,1995-03-15,,Property,High Net Worth,N,Yes,5.0,2,10,Mid-Low Value
3314.0,Blakelee,Tassel,Female,50.0,1972-10-31,,Financial Services,Mass Customer,N,Yes,12.0,2,10,Mid-Low Value
3315.0,Ninnette,Pandey,Female,77.0,1994-09-08,Account Executive,Property,Mass Customer,N,Yes,5.0,2,3,High Value
3316.0,Stoddard,Giacomoni,Female,31.0,1960-09-02,Structural Analysis Engineer,,Mass Customer,N,No,18.0,2,8,Mid Value
3317.0,Ric,Kondrachenko,Male,35.0,1970-07-08,Actuary,Financial Services,Mass Customer,N,Yes,11.0,0,9,Mid-Low Value
3318.0,Courtnay,Allmen,Male,37.0,1962-02-07,,Manufacturing,High Net Worth,N,Yes,19.0,0,10,Mid-Low Value
3319.0,Erda,,Female,67.0,1966-04-04,,Financial Services,Affluent Customer,N,Yes,19.0,0,9,Mid-Low Value
3320.0,Anabella,Mealham,Female,16.0,1994-06-02,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,6.0,0,8,Mid Value
3321.0,Ives,,Male,38.0,1980-05-10,Software Test Engineer I,,High Net Worth,N,Yes,14.0,0,11,Low Value
3323.0,Cortie,Hamshar,Male,99.0,1973-03-01,Account Representative I,Health,High Net Worth,N,No,8.0,0,11,Low Value
3324.0,Sholom,,Male,32.0,1973-07-11,Research Nurse,Health,Mass Customer,N,Yes,10.0,0,9,Mid-Low Value
3325.0,Sylas,,Male,80.0,1996-10-08,Database Administrator IV,Manufacturing,High Net Worth,N,No,1.0,1,10,Mid-Low Value
3326.0,Wes,Crotch,Male,83.0,1975-04-13,Nurse,Manufacturing,High Net Worth,N,Yes,22.0,1,6,High-Mid Value
3327.0,Roma,Le Gallo,Male,84.0,1973-02-02,Teacher,Manufacturing,Mass Customer,N,No,15.0,1,6,High-Mid Value
3328.0,Arabella,Delgaty,Female,58.0,1961-08-06,Food Chemist,Health,Mass Customer,N,No,6.0,1,11,Low Value
3329.0,Karissa,Leal,Female,97.0,1974-08-06,,,High Net Worth,N,No,13.0,1,8,Mid Value
3330.0,Tina,Pristnor,Female,70.0,1955-11-06,,Health,Mass Customer,N,Yes,18.0,0,6,High-Mid Value
3331.0,Claire,Trahar,Female,18.0,1971-09-20,Technical Writer,Financial Services,Mass Customer,N,No,8.0,0,6,High-Mid Value
3332.0,Cissy,Jeffress,Female,43.0,1998-09-24,Account Representative III,Health,Mass Customer,N,No,3.0,0,8,Mid Value
3333.0,Celinda,Asher,Female,30.0,1979-05-08,Software Test Engineer II,Property,Mass Customer,N,Yes,17.0,0,10,Mid-Low Value
3334.0,Koralle,Winckles,Female,63.0,1965-05-22,VP Product Management,Health,Mass Customer,N,Yes,12.0,0,9,Mid-Low Value
3335.0,Damian,Dutt,Male,47.0,1979-12-15,Editor,Health,Mass Customer,N,No,16.0,0,6,High-Mid Value
3336.0,Konstantine,Terne,Male,47.0,1979-01-10,Research Assistant IV,Manufacturing,Mass Customer,N,Yes,8.0,0,7,High-Mid Value
3337.0,Brendan,Aird,Male,58.0,1976-10-28,,Argiculture,Mass Customer,N,Yes,16.0,0,6,High-Mid Value
3338.0,Nata,Ozanne,Female,48.0,1964-07-08,,Manufacturing,Mass Customer,N,Yes,10.0,2,6,High-Mid Value
3339.0,Andrea,Rand,Male,76.0,1986-05-08,Programmer Analyst III,Health,Mass Customer,N,No,21.0,2,10,Mid-Low Value
3340.0,Torey,Beharrell,Male,61.0,1991-09-29,Physical Therapy Assistant,,Mass Customer,N,No,2.0,2,11,Low Value
3341.0,Vitia,Crum,Female,19.0,1980-08-05,Help Desk Technician,Retail,Affluent Customer,N,Yes,6.0,2,9,Mid-Low Value
3342.0,Henry,Phillps,Male,51.0,1985-08-12,,Entertainment,Mass Customer,N,No,7.0,2,8,Mid Value
3344.0,Clerissa,Columbell,Female,66.0,1995-02-14,GIS Technical Architect,,Affluent Customer,N,Yes,1.0,2,7,High-Mid Value
3345.0,Hersch,Gilkes,Male,83.0,1977-06-23,,Financial Services,High Net Worth,N,No,12.0,2,10,Mid-Low Value
3346.0,Nadya,Callaghan,Female,61.0,1991-09-11,Software Consultant,Financial Services,High Net Worth,N,No,3.0,2,9,Mid-Low Value
3347.0,Nichols,,Male,99.0,1985-11-08,Computer Systems Analyst II,Entertainment,High Net Worth,N,Yes,18.0,2,10,Mid-Low Value
3348.0,Amanda,Hazeltine,Female,93.0,1956-11-08,Pharmacist,Health,High Net Worth,N,Yes,6.0,2,11,Low Value
3349.0,Byram,Lamberts,Male,11.0,1981-01-22,Director of Sales,Argiculture,Affluent Customer,N,No,9.0,2,9,Mid-Low Value
3350.0,Tam,Prestner,Male,53.0,1975-05-29,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,6.0,2,6,High-Mid Value
3351.0,Chryste,Nornable,Female,13.0,1982-04-13,Accounting Assistant II,,Affluent Customer,N,No,15.0,2,7,High-Mid Value
3352.0,Fredek,Lobley,Male,14.0,1994-12-28,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,1.0,2,8,Mid Value
3353.0,Marina,Scorrer,Female,91.0,1994-04-21,Software Test Engineer II,,Mass Customer,N,Yes,1.0,0,8,Mid Value
3354.0,Ollie,Restorick,Male,18.0,1978-03-27,,Manufacturing,Mass Customer,N,Yes,11.0,0,9,Mid-Low Value
3355.0,Cherin,Thireau,Female,50.0,1990-02-19,Staff Accountant I,Manufacturing,Mass Customer,N,No,3.0,0,6,High-Mid Value
3356.0,Dill,Bampford,Male,47.0,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,0,8,Mid Value
3357.0,Georgie,Henze,Male,25.0,1999-02-01,Design Engineer,Manufacturing,Affluent Customer,N,No,4.0,0,10,Mid-Low Value
3358.0,Fairlie,McGavin,Male,30.0,1973-09-17,Engineer I,Manufacturing,Affluent Customer,N,Yes,11.0,0,6,High-Mid Value
3359.0,Duffy,Cotillard,Male,82.0,1991-12-13,Developer III,,Mass Customer,N,No,3.0,0,9,Mid-Low Value
3360.0,Joelie,Sherlaw,Female,77.0,1963-03-23,Quality Engineer,Health,Affluent Customer,N,No,5.0,0,8,Mid Value
3361.0,Riva,Yushin,Female,68.0,1968-01-20,General Manager,Property,Mass Customer,N,Yes,9.0,2,7,High-Mid Value
3362.0,Piotr,Saladin,Male,60.0,1971-06-24,VP Accounting,Financial Services,Affluent Customer,N,No,13.0,2,11,Low Value
3363.0,Orson,Tythacott,Male,25.0,2000-03-08,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3.0,2,9,Mid-Low Value
3364.0,Trueman,,Male,77.0,1993-08-19,Engineer IV,Manufacturing,Mass Customer,N,Yes,3.0,2,9,Mid-Low Value
3366.0,Rickey,Gregolotti,Male,98.0,1975-02-26,Technical Writer,Manufacturing,Mass Customer,N,Yes,14.0,2,8,Mid Value
3367.0,Melisse,Massei,Female,75.0,2000-12-05,Librarian,Entertainment,Mass Customer,N,Yes,1.0,2,7,High-Mid Value
3368.0,Tanya,Boddis,Female,7.0,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,2,7,High-Mid Value
3369.0,Cathrin,Rosencrantz,Female,90.0,1977-01-02,Research Associate,,Mass Customer,N,No,10.0,1,9,Mid-Low Value
3370.0,Brant,Follis,Male,8.0,1954-01-22,Data Coordiator,,High Net Worth,N,Yes,5.0,1,9,Mid-Low Value
3371.0,Josey,Alves,Female,56.0,1977-10-30,Analyst Programmer,Retail,Mass Customer,N,No,17.0,1,9,Mid-Low Value
3372.0,Orazio,Wissby,Male,62.0,1954-09-25,,Telecommunications,High Net Worth,N,No,15.0,1,8,Mid Value
3373.0,Inna,Atack,Female,19.0,1991-01-25,Research Associate,Health,Mass Customer,N,No,5.0,1,6,High-Mid Value
3374.0,Joann,Corrigan,Female,77.0,1959-11-17,Sales Associate,Manufacturing,Mass Customer,N,Yes,12.0,2,4,High Value
3375.0,Thorsten,Gregon,Male,37.0,1993-03-21,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,6.0,2,4,High Value
3376.0,Amity,Widdall,Female,74.0,1982-10-20,,Manufacturing,Mass Customer,N,No,16.0,2,9,Mid-Low Value
3377.0,Jamal,MacRury,Male,12.0,1988-06-23,,Manufacturing,Mass Customer,N,Yes,7.0,2,10,Mid-Low Value
3378.0,Ina,Habershaw,Female,17.0,1962-02-17,,Financial Services,Affluent Customer,N,No,14.0,2,8,Mid Value
3379.0,Elysee,Spurr,Female,51.0,1999-04-30,Food Chemist,Health,Mass Customer,N,Yes,2.0,2,4,High Value
3380.0,Abe,Ealam,Male,41.0,1955-01-09,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,14.0,2,7,High-Mid Value
3381.0,Bruce,Lackie,Male,26.0,1993-11-20,Computer Systems Analyst IV,,Mass Customer,N,No,4.0,2,6,High-Mid Value
3382.0,Burk,Walczak,Male,90.0,1977-12-17,Business Systems Development Analyst,,High Net Worth,N,No,10.0,2,6,High-Mid Value
3383.0,Dane,Swansbury,Male,47.0,1982-04-05,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10.0,0,7,High-Mid Value
3384.0,Wesley,Nichols,Male,11.0,1996-03-05,,,Mass Customer,N,No,6.0,0,10,Mid-Low Value
3385.0,Ronda,,Female,23.0,1975-02-10,Systems Administrator III,Argiculture,Mass Customer,N,No,9.0,0,11,Low Value
3386.0,Cliff,Nolin,Male,24.0,1999-07-28,Structural Engineer,IT,High Net Worth,N,Yes,2.0,0,8,Mid Value
3387.0,Shel,Duke,Female,19.0,1976-07-05,General Manager,Manufacturing,Affluent Customer,N,Yes,15.0,0,7,High-Mid Value
3388.0,Urbanus,Pichan,Male,81.0,1986-10-25,VP Marketing,Retail,Mass Customer,N,No,7.0,0,5,High-Mid Value
3389.0,Margo,Saltmarshe,Female,27.0,1972-06-01,Programmer II,,Affluent Customer,N,No,19.0,0,8,Mid Value
3390.0,Fayth,Baudins,Female,20.0,1969-01-27,,,High Net Worth,N,No,7.0,0,8,Mid Value
3391.0,Terrel,Kreuzer,Male,93.0,1991-06-23,,Manufacturing,Mass Customer,N,No,7.0,0,10,Mid-Low Value
